id,latitude,longitude,name,type,pm25,color,url,label
240,24.82508,120.975846,hylabB4CA,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB4CA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
241,24.801446,121.03804,hylabB4C8,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB4C8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
242,24.322206,120.680826,4,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB4A2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
243,24.32308,120.681245,3,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB49A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
244,24.050719,120.552222,HiltonParkSt2,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB496,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
245,22.9739683,120.221555,AI92,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB492,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
246,25.0310896,121.3898085,長庚科技大學,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB48A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
247,25.0831204,121.6368393,空氣嘟嘟,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB488,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
248,25.0726097,121.3774229,新北市立林口幼兒園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB486,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
249,25.111043,121.539536,迪菲循飛航科技,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB482,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
250,23.228619,120.354531,六甲忠孝街,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB480,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
251,25.03459,121.534177,Edchen,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB47E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
252,23.152922,120.289109,david-shanhua,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB47C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
253,24.211877,120.49102,港風開閉所2,AirBox,2,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB470,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
254,23.949340526489,120.89062222363,自在園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB468,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
255,25.0632217,121.5003168,小米盒子,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB460,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
256,24.178439,120.71503,軍福公園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB40C,&starf;&starf;&starf;&starf;&starf;
257,24.151577,120.6169626,wen,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB406,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
258,24.1730847,120.6488211,臺中市立圖書館西屯分館,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB3DE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
259,24.117828,120.721021,太平三街59,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB3AE,&starf;&starf;&starf;&star;&star;
260,24.1631754,120.6939698,臺中市臺中地區農會附設臺中市私立北屯幼兒園,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB382,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
261,24.1874528,120.6445117,逢甲大學福星校區,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB352,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
262,24.1785934,120.6495241,逢甲大學商學大樓,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB33C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
263,24.148377,120.659573,向上北路224巷,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB2E2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
264,24.152868,120.670608,民權路281,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB2DC,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
265,24.1048578,120.6349634,臺中市明道中學明衡樓,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB2D2,&starf;&starf;&starf;&star;&star;
266,24.1070637,120.6360478,臺中市明道中學明道樓,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB2CE,&star;&star;&star;&star;&star;
267,25.0643806,121.5942559,ediT0g_b2,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB2B2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
268,22.6574402,120.3199959,301巷,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB2AE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
269,24.2351712,120.5108604,MPCT,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB25A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
270,22.649613,120.356082,USDPKR,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB24E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
271,24.8367254,121.2339777,7-11,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB24A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
272,25.0646514,121.594245,ediT0m_44,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB244,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
273,24.1258499,120.6203449,寶仁土石 後,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB23A,&star;&star;&star;&star;&star;
274,24.18331564,120.7123834,強琳 前,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB234,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
275,24.126502,120.6653326,文林街20,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB20E,&starf;&starf;&starf;&starf;&starf;
276,24.1127151,120.6733669,永隆里活動中心,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB1FA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
277,24.4012462,120.6405253,臺中市立大甲幼兒園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB1F6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
278,24.995264,121.469844,捷運萬大-中和-樹林線（第一期工程）CQ870區段標工程,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB1F4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
279,24.379496,120.585968,大安港路1178,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB1EA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
280,24.230957,120.555426,興安路51巷,AirBox,2,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB1C0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
281,24.1271803,120.681279,正義街236,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB1A0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
282,24.023167,120.6978695,中正路144巷14號,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB180,&starf;&starf;&starf;&starf;&starf;
283,24.1553673,120.7201238,臺中市私立柏拉圖幼兒園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB170,&starf;&starf;&starf;&starf;&starf;
284,24.1318114,120.6869531,臺中市私立德育幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB162,&starf;&starf;&starf;&starf;&star;
285,24.1660398,120.5757991,臺中市私立明星幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB156,&starf;&starf;&starf;&starf;&star;
286,24.0689743,120.7135582,朝陽科技大學圖書館5F5F,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB140,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
287,24.150014,120.71996,新坪公園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB13C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
288,24.109951,120.729973,光興路936,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB138,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
289,24.2431226,120.6770866,臺中市私立神岡三采幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB134,&starf;&starf;&starf;&starf;&star;
290,24.2463131,120.7228268,臺中市私立美倫幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB124,&starf;&starf;&starf;&starf;&star;
291,25.0644356,121.5940339,ediT3rd,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB114,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
292,25.064805,121.5943114,ediT1st_0c,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB10C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
293,24.18335666,120.7126183,強琳環保（2）,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0FE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
294,24.164348,120.538091,錢宏興業有限公司,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0FC,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
295,22.720076847712,120.28870222386,Air_55,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0F6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
296,25.055789,121.461116,Andy’s Home,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0E8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
297,24.971844,121.532784,EDIMAX-Joe,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0E0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
298,24.2164868,120.5120254,業信企業有限公司,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0CC,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
299,24.3000829,120.6303823,大信砂石股份有限公司,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0C4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
300,24.1022002,120.6998524,臺中市大里非營利幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0BA,&starf;&starf;&starf;&star;&star;
301,24.1057535,120.6912266,臺中市立人高中,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB0B8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
302,24.0278529,120.6189342,airbox,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB096,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
303,24.926077,121.50241,Tigerhome,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB08C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
304,23.947905,120.571098,Life,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB084,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
305,25.1317569,121.4995855,myBox,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB082,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
306,24.1791915,120.6495799,逢甲大學資訊電機館,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB078,&starf;&starf;&starf;&starf;&starf;
307,25.102285,121.554015,Zhishan 001,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB068,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
308,24.834959,121.06116,西側,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB05C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
309,25.036964,121.499983,龍山寺三川殿,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB04A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
310,24.2126904,120.4714884,空氣盒子南三門,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB038,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
311,24.307258,120.715429,福興路67-1,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB030,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
312,24.183808,120.61727,福順路333,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB020,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
313,24.1684074,120.6914144,臺中市文昌非營利幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB012,&starf;&starf;&starf;&starf;&starf;
314,24.1785356,120.6482987,逢甲大學圖書館,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB00C,&star;&star;&star;&star;&star;
315,24.1788761,120.6465784,逢甲大學忠勤樓,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB008,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
316,24.1784351,120.6477895,逢甲大學行政二館,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AB006,&starf;&starf;&starf;&starf;&starf;
317,24.204,120.521,龍津高中,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AA0B6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
318,24.201,120.624,逢甲,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AA08A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
319,24.192,120.61,20-5,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0AA082,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
320,25.06264,121.5827245,forkioskdata,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC07D3FA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
321,25.062476,121.582441,TS6_F6_V6,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC07D3F6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
322,24.811,120.978,hylab137A,AirBox,3,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC04137A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
323,24.805,120.962,hylab1372,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC041372,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
324,14.079,100.613,AIT-008,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC04135A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
325,14.079,100.612,AIT-004,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC041358,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
326,14.078,100.611,AIT-007,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC041352,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
327,24.813,120.979,hylab134E,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC04134E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
328,24.811,120.959,hylab134A,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC04134A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
329,24.315213,120.591058,高東里社區活動中心,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028DBE,&star;&star;&star;&star;&star;
330,24.2702009,120.5791277,鰲峰環保,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028DB8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
331,25.067992,121.636612,Richard_Home,Malfunction,2,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028DB4,&starf;&starf;&starf;&starf;&starf;
332,24.847981,121.167526,admin,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028DA6,&starf;&starf;&starf;&starf;&starf;
333,25.05901,121.48941,Sanning,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028D5C,&starf;&starf;&starf;&starf;&starf;
334,23.4836802,120.4847272,文雅巷內,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028D56,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
335,23.980493,120.573525,大村鄉美港村,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028D22,&starf;&starf;&starf;&star;&star;
336,23.52,120.553,竹高G房,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028D14,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
337,23.45,120.446,湖子內健康路,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028D00,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
338,23.53075,120.465382,大丘園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028CFC,&starf;&starf;&starf;&starf;&star;
339,24.057746,120.628362,SYS03,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028CD8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
340,23.98443102,120.5828261,dayungs,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C94,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
341,22.734,120.285,NUKAIR,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C78,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
342,23.966323007843,120.68140180011,airbox_fox_indoor,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C72,&starf;&starf;&starf;&starf;&star;
343,24.381147,120.629594,民峰車徑出入口,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C6E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
344,24.263373,120.742425,翁子里活動中心,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C64,&starf;&starf;&starf;&starf;&star;
345,24.258039,120.724706,隆豐街75巷,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C5E,&starf;&starf;&starf;&starf;&star;
346,24.257706,120.826022,文化街115巷,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C5A,&starf;&starf;&starf;&starf;&starf;
347,24.21818,120.838397,上城街108,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C56,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
348,24.2348538,120.8053494,臺中市私立愛苗幼兒園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C48,&starf;&starf;&starf;&star;&star;
349,24.173645,120.694183,旅順路二段312,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C46,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
350,24.2697319,120.802929,臺中市私立幼欣幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C3C,&starf;&starf;&starf;&starf;&starf;
351,24.5702873,120.816509,MLML6070,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C36,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
352,24.056791,120.628548,SYS01,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C0A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
353,24.056651,120.627479,SYS02,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C06,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
354,24.1193136,120.682357,臺中市明德中學附設幼兒園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028C00,&starf;&starf;&starf;&starf;&star;
355,24.1207791,120.6844645,臺中市明德中學附小,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028BFE,&starf;&starf;&starf;&starf;&starf;
